1;10;408.825415;100;100;10000
3;10;408.876385;100;100;10000
2;10;408.876705;100;100;10000
5;10;408.896800;100;100;10000
9;10;408.861554;100;100;10000
7;10;408.877608;100;100;10000
6;10;408.867924;100;100;10000
4;10;408.909947;100;100;10000
8;10;408.878970;100;100;10000
0;10;408.918286;100;100;10000
